,ServiceNo,Operator,Direction,StopSequence,BusStopCode,Distance,WD_FirstBus,WD_LastBus,SAT_FirstBus,SAT_LastBus,SUN_FirstBus,SUN_LastBus
10815,25,SBST,2,28,63099,11.4,0522,0008,0530,0011,0539,0009
10816,25,SBST,2,29,63089,11.8,0523,0009,0531,0012,0540,0010
10817,25,SBST,2,30,63079,12.2,0525,0010,0533,0013,0542,0012
10818,25,SBST,2,31,63241,12.7,0527,0012,0535,0015,0544,0014
10819,25,SBST,2,32,63349,13.2,0528,0013,0536,0016,0545,0015
10820,25,SBST,2,33,63339,13.8,0530,0015,0538,0018,0547,0017
10821,25,SBST,2,34,63329,14.1,0531,0015,0538,0018,0548,0017
10822,25,SBST,2,35,63319,14.6,0532,0016,0539,0019,0549,0018
10823,25,SBST,2,36,66109,15.1,0534,0018,0541,0021,0551,0020
10824,25,SBST,2,37,66339,15.6,0534,0019,0542,0022,0551,0021
10825,25,SBST,2,38,66349,16.2,0536,0021,0544,0024,0553,0023
10826,25,SBST,2,39,54309,16.5,0538,0022,0545,0025,0554,0024
10827,25,SBST,2,40,54299,17.1,0540,0023,0547,0026,0556,0026
10828,25,SBST,2,41,54289,17.4,0541,0024,0548,0027,0557,0027
10829,25,SBST,2,42,54279,17.7,0542,0025,0549,0028,0558,0028
10830,25,SBST,2,43,54269,18.0,0544,0026,0551,0030,0600,0029
10831,25,SBST,2,44,54009,18.3,0545,0027,0552,0031,0601,0030
10832,251,SBST,1,1,22009,0.0,0545,2325,0545,2325,0545,2325
10833,251,SBST,1,2,22499,0.7,0547,2327,0547,2327,0547,2327
10834,251,SBST,1,3,22569,1.2,0549,2328,0548,2328,0548,2328
10835,251,SBST,1,4,22559,1.6,0550,2329,0549,2329,0549,2329
10836,251,SBST,1,5,22549,1.9,0551,2330,0550,2330,0549,2330
10837,251,SBST,1,6,22189,2.1,0552,2331,0551,2331,0550,2331
10838,251,SBST,1,7,22179,2.5,0554,2332,0553,2332,0551,2332
10839,251,SBST,1,8,22169,2.9,0555,2333,0554,2333,0553,2334
10840,251,SBST,1,9,22159,3.5,0558,2335,0557,2335,0555,2336
10841,251,SBST,1,10,22149,3.9,0559,2336,0558,2336,0556,2337
10842,251,SBST,1,11,23279,4.6,0601,2338,0559,2337,0557,2338
10843,251,SBST,1,12,23269,5.3,0603,2340,0601,2338,0559,2339
10844,251,SBST,1,13,23259,5.6,0604,2341,0601,2339,0559,2340
10845,251,SBST,1,14,23439,6.4,0606,2343,0603,2340,0601,2341
10846,251,SBST,1,15,23429,6.7,0607,2344,0604,2341,0602,2342
10847,251,SBST,1,16,23419,6.9,0608,2345,0604,2341,0602,2342
10848,251,SBST,1,17,23409,7.2,0609,2346,0605,2342,0603,2343
10849,251,SBST,1,18,23399,7.6,0611,2347,0607,2343,0605,2344
10850,251,SBST,1,19,23389,7.9,0612,2348,0608,2344,0606,2345
10851,251,SBST,1,20,22091,8.2,0613,2349,0609,2345,0607,2346
10852,251,SBST,1,21,22401,8.4,0614,2350,0610,2346,0608,2347
10853,251,SBST,1,22,22391,8.8,0615,2351,0611,2347,0609,2348
10854,251,SBST,1,23,22141,9.2,0616,2352,0612,2348,0610,2349
10855,251,SBST,1,24,22151,9.6,0617,2353,0613,2349,0611,2350
10856,251,SBST,1,25,22161,10.1,0619,2355,0615,2351,0612,2352
10857,251,SBST,1,26,22171,10.6,0621,2357,0617,2353,0614,2354
10858,251,SBST,1,27,22181,11.0,0555,2358,0555,2354,0555,2355
10859,251,SBST,1,28,22541,11.3,0556,2359,0556,2355,0556,2356
10860,251,SBST,1,29,22551,11.6,0557,2400,0557,2356,0557,2357
10861,251,SBST,1,30,22561,12.0,0559,0001,0559,2358,0559,2358
10862,251,SBST,1,31,22491,12.5,0600,0002,0600,2359,0600,2359
10863,251,SBST,1,32,22009,13.0,0602,0004,0602,0001,0602,0001
10864,252,SBST,1,1,22009,0.0,0545,2320,0545,2320,0545,2320
10865,252,SBST,1,3,22439,2.1,0550,2326,0553,2326,0553,2327
10866,252,SBST,1,4,22309,2.5,0551,2327,0554,2328,0554,2328
10867,252,SBST,1,5,22299,3.0,0552,2328,0556,2329,0556,2330
10868,252,SBST,1,6,22281,3.4,0553,2329,0557,2330,0557,2331
10869,252,SBST,1,7,22219,3.6,0554,2330,0558,2331,0558,2332
10870,252,SBST,1,8,22229,4.0,0555,2331,0559,2332,0559,2333
10871,252,SBST,1,9,23189,4.6,0556,2332,0600,2333,0600,2334
10872,252,SBST,1,10,23179,4.9,0557,2333,0601,2334,0601,2335
10873,252,SBST,1,11,23169,5.2,0557,2333,0602,2334,0602,2335
10874,252,SBST,1,12,23159,5.5,0558,2334,0603,2335,0603,2336
10875,252,SBST,1,13,23489,6.1,0559,2335,0604,2336,0604,2337
10876,252,SBST,1,14,23499,6.4,0600,2336,0605,2337,0605,2338
10877,252,SBST,1,15,24149,6.7,0602,2337,0606,2337,0606,2338
10878,252,SBST,1,16,24139,7.0,0603,2337,0606,2338,0606,2339
10879,252,SBST,1,17,24129,7.4,0606,2339,0608,2339,0608,2340
10880,252,SBST,1,18,24571,7.7,0607,2339,0608,2339,0608,2340
10881,252,SBST,1,19,24581,8.1,0609,2341,0610,2340,0610,2341
10882,252,SBST,1,20,24599,8.4,0611,2341,0610,2341,0610,2342
10883,252,SBST,1,21,24489,8.6,0612,2342,0611,2341,0611,2342
10884,252,SBST,1,22,24499,9.0,0613,2343,0612,2342,0612,2343
10885,252,SBST,1,23,24159,9.3,0614,2344,0613,2343,0613,2344
10886,252,SBST,1,24,23491,9.5,0615,2345,0614,2343,0613,2344
10887,252,SBST,1,25,23481,9.8,0616,2346,0615,2344,0614,2345
10888,252,SBST,1,26,23151,10.2,0617,2347,0616,2345,0615,2346
10889,252,SBST,1,27,23161,10.6,0618,2348,0617,2346,0616,2347
10890,252,SBST,1,28,23171,10.9,0619,2349,0618,2346,0616,2347
10891,252,SBST,1,29,23181,11.3,0620,2350,0619,2347,0617,2348
10892,252,SBST,1,30,22221,11.7,0621,2351,0620,2348,0618,2349
10893,252,SBST,1,31,22271,12.1,0622,2352,0621,2349,0619,2350
10894,252,SBST,1,32,22289,12.4,0623,2353,0622,2350,0620,2351
10895,252,SBST,1,33,22329,12.7,0624,2354,0623,2351,0621,2352
10896,252,SBST,1,34,22319,12.9,0624,2355,0624,2352,0622,2353
10897,252,SBST,1,35,22431,13.3,0625,2356,0625,2353,0623,2354
10898,252,SBST,1,37,22009,,0630,0002,0631,2400,0630,0001
10899,253,SBST,1,1,24009,0.0,0545,2330,0545,2330,0545,2330
10900,253,SBST,1,2,23519,0.8,0548,2333,0548,2332,0547,2332
10901,253,SBST,1,3,23471,1.6,0550,2335,0550,2334,0549,2334
10902,253,SBST,1,4,23191,1.9,0551,2336,0551,2335,0550,2335
10903,253,SBST,1,5,23201,2.2,0552,2337,0552,2336,0551,2336
10904,253,SBST,1,6,23211,2.6,0553,2338,0553,2337,0552,2337
10905,253,SBST,1,7,23269,3.6,0556,2340,0556,2340,0555,2339
10906,253,SBST,1,8,23259,3.9,0556,2340,0557,2340,0555,2340
10907,253,SBST,1,9,23249,4.4,0558,2341,0559,2342,0557,2341
10908,253,SBST,1,10,23281,4.8,0559,2342,0600,2343,0558,2342
10909,253,SBST,1,11,23291,5.1,0600,2343,0601,2344,0559,2343
10910,253,SBST,1,12,23301,5.3,0601,2344,0602,2345,0600,2344
10911,253,SBST,1,13,23311,5.7,0603,2345,0604,2346,0602,2345
10912,253,SBST,1,14,23321,6.0,0604,2346,0605,2347,0603,2346
10913,253,SBST,1,15,23331,6.3,0605,2347,0606,2348,0604,2347
10914,253,SBST,1,16,23241,7.0,0608,2349,0609,2350,0607,2349
10915,253,SBST,1,17,23251,7.5,0610,2350,0610,2351,0608,2350
10916,253,SBST,1,18,23261,7.8,0610,2351,0611,2352,0609,2351
10917,253,SBST,1,19,23219,8.8,0614,2354,0613,2354,0611,2353
10918,253,SBST,1,20,23209,9.2,0615,2355,0614,2355,0612,2354
10919,253,SBST,1,21,23199,9.5,0616,2356,0615,2356,0613,2355
10920,253,SBST,1,22,23479,9.8,0617,2357,0616,2357,0614,2356
10921,253,SBST,1,23,23371,10.6,0621,2400,0619,2400,0617,2359
10922,253,SBST,1,24,24009,10.9,0622,0001,0620,0001,0618,2400
10923,254,SBST,1,1,24009,0.0,0545,2315,0545,2315,0545,2315
10924,254,SBST,1,2,23519,0.8,0547,2317,0547,2317,0547,2317
10925,254,SBST,1,7,23239,3.0,0554,2324,0554,2324,0553,2323
10926,254,SBST,1,8,23229,3.3,0555,2325,0555,2325,0554,2324
10927,254,SBST,1,9,24339,3.6,0556,2326,0556,2326,0555,2325
10928,254,SBST,1,11,24679,4.4,0558,2328,0559,2328,0557,2327
10929,254,SBST,1,12,24689,4.8,0559,2329,0600,2329,0558,2328
10930,254,SBST,1,13,24699,5.1,0600,2330,0601,2330,0559,2329
10931,254,SBST,1,14,24601,5.4,0601,2330,0602,2330,0600,2330
10932,254,SBST,1,15,24611,5.8,0602,2331,0603,2331,0601,2331
10933,254,SBST,1,16,24621,6.2,0603,2332,0604,2332,0602,2332
10934,254,SBST,1,17,24629,6.4,0604,2333,0605,2333,0603,2333
10935,254,SBST,1,18,24619,6.8,0605,2333,0606,2334,0604,2334
10936,254,SBST,1,19,24609,7.1,0606,2334,0607,2335,0605,2335
10937,254,SBST,1,20,25821,7.8,0608,2336,0609,2336,0607,2336
10938,254,SBST,1,21,24709,8.3,0610,2337,0611,2338,0609,2338
10939,254,SBST,1,22,25691,9.7,0614,2340,0615,2342,0613,2342
10940,254,SBST,1,23,26141,10.0,0615,2341,0616,2343,0614,2343
10941,254,SBST,1,24,26151,10.3,0616,2342,0617,2344,0615,2344
10942,254,SBST,1,25,26161,10.7,0617,2343,0618,2345,0616,2345
10943,254,SBST,1,26,26171,11.0,0618,2344,0619,2346,0617,2346
10944,254,SBST,1,27,26131,11.4,0619,2345,0620,2347,0618,2347
10945,254,SBST,1,28,26121,11.6,0620,2346,0621,2348,0619,2348
10946,254,SBST,1,29,26111,12.0,0621,2347,0622,2349,0620,2349
10947,254,SBST,1,30,24691,12.4,0623,2348,0623,2349,0620,2349
10948,254,SBST,1,31,24681,12.7,0624,2349,0624,2350,0621,2350
10949,254,SBST,1,32,24671,13.1,0625,2350,0625,2351,0622,2351
10950,254,SBST,1,34,24331,14.0,0628,2353,0627,2353,0624,2353
10951,254,SBST,1,35,23221,14.3,0629,2354,0628,2354,0625,2353
10952,254,SBST,1,36,23231,14.6,0630,2355,0629,2355,0626,2354
10953,254,SBST,1,41,23371,16.7,0637,0002,0636,0002,0633,0001
10954,254,SBST,1,42,24009,17.0,0638,0003,0637,0003,0634,0002
10955,255,SBST,1,1,24009,0.0,0545,2315,0545,2315,0545,2315
10956,255,SBST,1,2,23519,0.8,0602,2317,0602,2317,0602,2317
10957,255,SBST,1,3,24639,1.4,0604,2318,0604,2318,0604,2318
10958,255,SBST,1,4,24259,1.6,0605,2319,0605,2319,0605,2319
10959,255,SBST,1,5,24249,2.0,0606,2320,0606,2320,0606,2320
10960,255,SBST,1,6,24239,2.3,0608,2320,0607,2320,0607,2320
10961,255,SBST,1,7,24229,2.6,0609,2321,0608,2321,0608,2321
10962,255,SBST,1,8,24219,3.0,0610,2322,0609,2322,0609,2322
10963,255,SBST,1,9,24209,3.5,0611,2323,0610,2323,0610,2323
10964,255,SBST,1,10,24199,3.8,0612,2324,0611,2323,0611,2324
10965,255,SBST,1,11,24189,4.2,0613,2325,0612,2324,0612,2325
10966,255,SBST,1,12,24179,4.6,0613,2325,0612,2324,0612,2325
10967,255,SBST,1,13,24169,4.9,0614,2326,0613,2325,0613,2326
10968,255,SBST,1,14,24301,5.2,0615,2327,0614,2326,0614,2327
10969,255,SBST,1,15,24641,5.5,0616,2328,0615,2327,0615,2328
10970,255,SBST,1,16,24651,5.8,0616,2329,0615,2327,0615,2329
10971,255,SBST,1,17,24089,6.0,0617,2330,0616,2328,0616,2330
10972,255,SBST,1,18,24299,6.4,0618,2331,0617,2329,0617,2331
10973,255,SBST,1,19,24289,6.7,0619,2332,0618,2330,0618,2332
10974,255,SBST,1,20,24279,7.1,0620,2333,0619,2331,0619,2333
10975,255,SBST,1,21,24269,7.4,0621,2334,0620,2332,0620,2334
10976,255,SBST,1,22,24631,7.8,0622,2335,0621,2333,0621,2335
10977,255,SBST,1,23,23371,8.5,0624,2336,0623,2334,0622,2336
10978,255,SBST,1,24,24009,8.8,0625,2337,0624,2335,0623,2337
10979,257,SBST,1,1,24009,0.0,0545,2330,0545,2330,0545,2330
10980,257,SBST,1,2,23519,0.8,0602,2332,0602,2332,0602,2332
10981,257,SBST,1,3,23369,1.5,0603,2333,0603,2333,0603,2333
10982,257,SBST,1,4,23359,2.0,0604,2334,0604,2334,0604,2334
10983,257,SBST,1,5,23449,2.2,0605,2334,0605,2335,0605,2335
10984,257,SBST,1,6,23349,2.4,0605,2335,0605,2335,0605,2335
10985,257,SBST,1,7,23239,3.0,0606,2336,0607,2336,0606,2336
10986,257,SBST,1,8,23229,3.3,0607,2336,0608,2337,0607,2337
10987,257,SBST,1,9,24339,3.6,0608,2337,0609,2338,0608,2338
10988,257,SBST,1,10,24389,4.1,0609,2338,0610,2339,0609,2339
10989,257,SBST,1,11,24379,4.4,0610,2339,0611,2340,0610,2340
10990,257,SBST,1,12,24369,4.7,0611,2339,0612,2340,0611,2340
10991,257,SBST,1,13,24359,5.1,0612,2340,0613,2341,0611,2341
10992,257,SBST,1,14,24349,5.4,0613,2341,0614,2342,0612,2342
10993,257,SBST,1,15,24341,5.9,0614,2342,0615,2343,0613,2343
10994,257,SBST,1,16,24351,6.3,0615,2343,0616,2344,0614,2344
10995,257,SBST,1,17,24461,6.6,0616,2343,0617,2344,0615,2344
10996,257,SBST,1,18,24391,6.9,0616,2344,0617,2345,0616,2345
10997,257,SBST,1,19,24401,7.2,0617,2344,0618,2345,0616,2345
10998,257,SBST,1,20,24411,7.5,0618,2345,0619,2346,0617,2346
10999,257,SBST,1,21,24421,7.8,0619,2346,0620,2347,0618,2347
11000,257,SBST,1,22,24531,8.2,0620,2347,0621,2348,0619,2348
11001,257,SBST,1,23,24541,8.7,0621,2348,0622,2349,0620,2349
11002,257,SBST,1,24,24559,9.1,0622,2349,0623,2350,0621,2350
11003,257,SBST,1,25,24549,9.4,0623,2349,0624,2350,0621,2350
11004,257,SBST,1,26,24539,9.7,0624,2350,0625,2351,0622,2351
11005,257,SBST,1,27,24431,10.0,0625,2351,0625,2352,0623,2352
11006,257,SBST,1,28,24441,10.4,0626,2352,0626,2353,0624,2353
11007,257,SBST,1,29,24451,10.8,0627,2352,0627,2353,0624,2353
11008,257,SBST,1,30,24381,11.1,0628,2353,0628,2354,0625,2354
11009,257,SBST,1,31,24331,11.6,0630,2354,0629,2355,0626,2355
11010,257,SBST,1,32,23221,11.9,0631,2355,0630,2355,0627,2356
11011,257,SBST,1,33,23231,12.2,0632,2356,0631,2356,0628,2357
11012,257,SBST,1,34,23341,12.7,0633,2357,0632,2357,0629,2358
11013,257,SBST,1,35,23441,12.9,0634,2357,0632,2357,0630,2358
11014,257,SBST,1,36,23351,13.3,0635,2358,0633,2358,0631,2359
11015,257,SBST,1,37,23361,13.5,0636,2359,0634,2359,0632,2400
11016,257,SBST,1,38,23371,14.3,0637,2400,0635,2400,0633,0001
11017,257,SBST,1,39,24009,14.6,0638,0001,0636,0001,0634,0002
11018,258,SBST,1,1,24009,0.0,0600,2345,0600,2345,0600,2345
11019,258,SBST,1,2,23519,0.8,0603,2348,0603,2348,0603,2348
11020,258,SBST,1,3,23039,1.2,0604,2349,0604,2349,0604,2349
11021,258,SBST,1,4,23029,1.7,0606,2351,0606,2351,0606,2351
11022,258,SBST,1,5,23019,2.4,0609,2354,0609,2353,0609,2353
11023,258,SBST,1,6,22161,3.1,0612,2356,0612,2356,0611,2355
11024,258,SBST,1,7,22171,3.6,0614,2358,0614,2358,0613,2357
11025,258,SBST,1,8,22181,4.0,0616,2400,0615,2359,0615,2359
11026,258,SBST,1,9,22461,4.3,0617,0001,0617,0001,0616,2400
11027,258,SBST,1,10,22529,4.6,0619,0002,0618,0002,0617,0001
11028,258,SBST,1,11,22531,4.9,0620,0003,0619,0003,0618,0002
11029,258,SBST,1,12,22231,5.2,0622,0004,0621,0004,0619,0003
11030,258,SBST,1,13,27421,5.5,0623,0005,0622,0005,0620,0004
11031,258,SBST,1,14,27411,6.0,0625,0007,0624,0007,0622,0006
11032,258,SBST,1,15,27401,6.3,0626,0008,0625,0009,0624,0007
11033,258,SBST,1,16,27399,6.7,0628,0009,0627,0010,0625,0008
11034,258,SBST,1,17,27389,6.9,0629,0010,0628,0011,0626,0009
11035,258,SBST,1,18,27379,7.2,0630,0011,0629,0012,0627,0010
11036,258,SBST,1,19,22599,7.7,0632,0013,0631,0014,0629,0012
11037,258,SBST,1,20,22449,7.9,0633,0014,0632,0015,0630,0013
11038,258,SBST,1,21,22499,8.5,0530,0016,0530,0017,0530,0015
11039,258,SBST,1,22,22441,9.9,0535,0021,0535,0022,0535,0020
11040,258,SBST,1,23,22591,10.2,0536,0021,0536,0022,0536,0020
11041,258,SBST,1,24,27371,10.6,0538,0023,0538,0024,0538,0022
11042,258,SBST,1,25,27381,11.0,0539,0024,0539,0025,0538,0023
11043,258,SBST,1,26,27391,11.2,0540,0025,0540,0026,0539,0024
11044,258,SBST,1,27,27409,11.5,0541,0026,0541,0027,0540,0025
11045,258,SBST,1,28,27419,11.7,0542,0027,0542,0028,0541,0026
11046,258,SBST,1,29,27429,12.2,0545,0028,0544,0029,0543,0027
11047,258,SBST,1,30,22239,12.5,0546,0029,0545,0030,0544,0028
11048,258,SBST,1,31,22539,12.7,0547,0030,0546,0031,0545,0029
11049,258,SBST,1,32,22521,13.0,0548,0031,0547,0032,0546,0030
11050,258,SBST,1,33,22469,13.2,0549,0032,0548,0033,0547,0031
11051,258,SBST,1,34,22189,13.5,0550,0033,0549,0034,0548,0032
11052,258,SBST,1,35,22179,13.9,0552,0034,0551,0035,0549,0033
11053,258,SBST,1,36,22169,14.3,0554,0036,0552,0036,0551,0035
11054,258,SBST,1,37,23011,15.2,0557,0039,0556,0039,0554,0038
11055,258,SBST,1,38,23021,16.0,0601,0042,0600,0042,0557,0041
11056,258,SBST,1,39,23031,16.5,0603,0044,0602,0044,0600,0043
11057,258,SBST,1,40,23371,17.1,0606,0046,0605,0046,0602,0045
11058,258,SBST,1,41,24009,17.4,0606,0047,0605,0047,0603,0046
11059,26,SBST,1,1,84009,0.0,0600,2330,0600,2330,0600,2330
11060,26,SBST,1,2,84549,0.6,0603,2332,0602,2333,0602,2332
11061,26,SBST,1,3,84559,0.8,0603,2333,0603,2333,0603,2333
11062,26,SBST,1,4,84569,1.1,0605,2334,0604,2335,0604,2334
11063,26,SBST,1,5,84579,1.5,0606,2336,0606,2336,0606,2336
11064,26,SBST,1,6,84589,1.8,0608,2337,0607,2338,0607,2337
11065,26,SBST,1,7,83099,2.2,0609,2338,0608,2339,0608,2338
11066,26,SBST,1,8,83079,2.6,0611,2340,0610,2341,0610,2340
11067,26,SBST,1,9,83059,3.0,0612,2341,0611,2342,0611,2341
11068,26,SBST,1,10,83049,3.2,0613,2342,0612,2343,0612,2342
11069,26,SBST,1,11,83029,3.6,0614,2343,0613,2344,0613,2343
11070,26,SBST,1,12,82069,4.0,0600,2345,0615,2346,0614,2344
11071,26,SBST,1,13,82049,4.5,0602,2347,0617,2348,0616,2346
11072,26,SBST,1,14,82029,4.9,0603,2348,0618,2350,0617,2347
11073,26,SBST,1,15,82109,5.2,0604,2349,0619,2351,0618,2348
11074,26,SBST,1,16,81069,5.5,0605,2350,0620,2352,0619,2349
11075,26,SBST,1,17,81049,6.0,0607,2351,0621,2354,0620,2350
11076,26,SBST,1,18,81029,6.3,0607,2352,0622,2355,0621,2351
11077,26,SBST,1,19,80089,6.8,0609,2354,0623,2357,0622,2353
11078,26,SBST,1,20,80069,7.2,0610,2355,0625,2358,0624,2354
11079,26,SBST,1,21,80049,7.7,0612,2357,0626,2400,0625,2356
11080,26,SBST,1,22,80101,8.1,0613,2358,0627,0001,0626,2357
11081,26,SBST,1,23,60051,8.8,0616,2400,0629,0003,0628,2359
11082,26,SBST,1,24,60021,9.4,0618,0002,0631,0005,0629,0001
11083,26,SBST,1,25,60031,9.9,0620,0003,0633,0007,0630,0002
11084,26,SBST,1,26,60229,10.2,0621,0004,0634,0008,0631,0003
11085,26,SBST,1,27,60159,10.7,0622,0005,0635,0009,0632,0004
11086,26,SBST,1,31,60161,11.8,0626,0008,0639,0013,0636,0007
11087,26,SBST,1,32,60181,12.1,0627,0009,0640,0014,0637,0008
11088,26,SBST,1,33,60089,12.4,0628,0010,0641,0015,0638,0009
11089,26,SBST,1,34,52089,13.1,0631,0012,0643,0017,0640,0011
11090,26,SBST,1,35,52321,14.1,0635,0015,0646,0020,0644,0014
11091,26,SBST,1,36,52501,14.4,0636,0016,0647,0021,0645,0015
11092,26,SBST,1,37,52009,14.8,0637,0017,0648,0022,0646,0016
11093,26,SBST,2,1,52009,0.0,0545,2330,0545,2330,0600,2330
11094,26,SBST,2,2,52509,0.5,0547,2332,0547,2332,0602,2332
11095,26,SBST,2,3,52329,0.8,0548,2332,0547,2332,0603,2332
11096,26,SBST,2,4,52081,1.9,0530,2336,0530,2336,0600,2336
11097,26,SBST,2,5,60081,2.6,0532,2338,0532,2338,0602,2338
11098,26,SBST,2,6,60179,3.2,0534,2340,0534,2340,0604,2340
11099,26,SBST,2,7,60221,3.8,0536,2342,0536,2342,0606,2342
11100,26,SBST,2,8,60039,4.1,0537,2343,0537,2343,0607,2343
11101,26,SBST,2,9,60029,4.6,0539,2345,0539,2345,0609,2345
11102,26,SBST,2,10,60059,5.0,0540,2346,0540,2346,0610,2346
11103,26,SBST,2,11,80109,5.7,0543,2348,0542,2349,0613,2349
11104,26,SBST,2,12,80051,6.0,0544,2349,0543,2350,0614,2350
11105,26,SBST,2,13,80071,6.4,0546,2350,0544,2352,0615,2351
11106,26,SBST,2,14,80091,6.9,0548,2352,0546,2354,0617,2353
11107,26,SBST,2,15,81011,7.2,0548,2353,0547,2355,0618,2354
11108,26,SBST,2,16,81031,7.5,0549,2354,0548,2356,0619,2355
11109,26,SBST,2,17,81051,8.0,0551,2356,0549,2358,0620,2357
11110,26,SBST,2,18,82011,8.5,0553,2358,0551,2400,0622,2359
11111,26,SBST,2,19,82033,8.9,0554,2359,0552,0002,0623,2400
11112,26,SBST,2,20,82061,9.4,0554,0001,0553,0004,0624,0002
11113,26,SBST,2,21,83011,10.0,0556,0003,0555,0006,0626,0004
11114,26,SBST,2,22,83031,10.3,0557,0004,0556,0007,0627,0005
11115,26,SBST,2,23,83062,10.7,0559,0005,0558,0009,0629,0006
11116,26,SBST,2,24,83081,11.2,0601,0007,0600,0011,0631,0007
11117,26,SBST,2,25,84581,11.7,0603,0008,0601,0012,0632,0009
11118,26,SBST,2,26,84571,12.0,0604,0009,0602,0013,0633,0010
11119,26,SBST,2,27,84561,12.3,0605,0010,0603,0014,0634,0011
11120,26,SBST,2,28,84551,12.6,0606,0011,0604,0015,0635,0012
11121,26,SBST,2,29,84541,12.9,0607,0013,0606,0017,0637,0013
11122,26,SBST,2,30,84009,13.6,0609,0015,0608,0019,0639,0015
11123,261,SBST,1,1,54009,0.0,0510,0105,0510,0105,0510,0105
11124,261,SBST,1,2,54261,0.4,0512,0102,0512,0102,0512,0102
11125,261,SBST,1,3,54271,0.7,0513,0104,0514,0104,0513,0104
11126,261,SBST,1,4,54281,1.0,0514,0105,0515,0105,0514,0105
11127,261,SBST,1,5,54389,1.5,0517,0107,0517,0108,0517,0108
11128,261,SBST,1,6,54379,1.9,0518,0109,0519,0110,0518,0110
11129,261,SBST,1,7,54609,2.3,0520,0111,0521,0112,0520,0112
11130,261,SBST,1,8,54369,2.6,0521,0112,0523,0114,0522,0113
11131,261,SBST,1,9,54371,3.0,0523,0114,0525,0116,0524,0115
11132,261,SBST,1,10,54381,3.4,0525,0116,0527,0118,0526,0117
11133,261,SBST,1,11,54289,3.9,0527,0118,0529,0120,0528,0119
11134,261,SBST,1,12,54279,4.2,0528,0119,0530,0121,0530,0120
11135,261,SBST,1,13,54269,4.5,0530,0121,0532,0123,0531,0122
11136,261,SBST,1,14,54009,4.8,0531,0122,0533,0124,0533,0123
11137,262,SBST,1,1,54009,0.0,0530,0100,0530,0100,0530,0100
11138,262,SBST,1,2,54339,0.5,0532,0102,0532,0102,0532,0102
11139,262,SBST,1,3,54329,0.9,0534,0104,0533,0103,0534,0103
11140,262,SBST,1,4,54319,1.2,0535,0105,0534,0104,0535,0104
11141,262,SBST,1,5,54099,1.5,0536,0106,0535,0105,0536,0105
11142,262,SBST,1,6,54089,1.8,0538,0107,0536,0107,0537,0107
11143,262,SBST,1,7,54079,2.1,0539,0108,0537,0108,0538,0108
11144,262,SBST,1,8,54619,2.7,0541,0111,0539,0110,0541,0110
11145,262,SBST,1,9,54629,3.0,0543,0112,0540,0111,0542,0111
11146,262,SBST,1,10,54211,3.5,0545,0114,0542,0113,0544,0113
11147,262,SBST,1,11,54181,3.7,0546,0115,0543,0114,0545,0114
11148,262,SBST,1,12,54169,3.9,0547,0116,0544,0115,0546,0115
11149,262,SBST,1,13,56289,4.2,0548,0117,0545,0116,0547,0116
11150,262,SBST,1,14,56261,4.6,0549,0118,0547,0117,0548,0117
11151,262,SBST,1,15,54061,4.9,0550,0119,0548,0118,0549,0118
11152,262,SBST,1,16,54621,5.3,0552,0121,0550,0120,0551,0120
11153,262,SBST,1,17,54611,5.7,0554,0122,0551,0122,0553,0122
11154,262,SBST,1,18,54071,6.2,0556,0124,0553,0124,0555,0124
11155,262,SBST,1,19,54081,6.6,0557,0125,0555,0125,0556,0125
11156,262,SBST,1,20,54091,7.0,0559,0127,0557,0127,0558,0127
11157,262,SBST,1,21,54311,7.3,0600,0128,0558,0128,0559,0128
11158,262,SBST,1,22,54321,7.6,0601,0129,0559,0129,0600,0129
11159,262,SBST,1,23,54331,8.0,0602,0131,0601,0130,0601,0130
11160,262,SBST,1,24,54009,8.4,0604,0132,0603,0132,0603,0132
11161,265,SBST,1,1,55009,0.0,0529,0039,0529,0039,0529,0039
11162,265,SBST,1,2,55231,0.2,0531,0041,0531,0041,0531,0041
11163,265,SBST,1,3,55319,0.5,0532,0042,0532,0042,0532,0042
11164,265,SBST,1,4,55309,0.8,0533,0044,0533,0044,0533,0044
11165,265,SBST,1,5,55159,1.2,0535,0045,0535,0045,0535,0045
11166,265,SBST,1,6,55019,1.8,0537,0048,0537,0048,0537,0048
11167,265,SBST,1,7,55129,2.2,0539,0050,0539,0050,0539,0050
11168,265,SBST,1,8,56251,2.7,0541,0052,0541,0052,0541,0052
11169,265,SBST,1,9,56241,3.2,0544,0055,0544,0055,0544,0055
11170,265,SBST,1,10,54161,3.4,0545,0056,0545,0056,0545,0056
11171,265,SBST,1,11,54189,3.6,0546,0057,0546,0057,0546,0057
11172,265,SBST,1,12,54221,4.0,0548,0059,0548,0059,0548,0059
11173,265,SBST,1,13,54231,4.3,0549,0100,0549,0100,0549,0100
11174,265,SBST,1,14,54241,4.8,0551,0102,0551,0102,0551,0102
11175,265,SBST,1,15,54009,5.3,0530,0105,0530,0105,0530,0105
11176,265,SBST,1,16,54391,5.7,0531,0106,0531,0106,0531,0106
11177,265,SBST,1,17,54341,6.1,0533,0107,0533,0107,0532,0107
11178,265,SBST,1,18,54449,6.8,0536,0110,0536,0110,0535,0110
11179,265,SBST,1,19,54401,7.1,0537,0111,0537,0111,0536,0111
11180,265,SBST,1,20,54411,7.4,0537,0112,0537,0112,0537,0112
